srcaddr,dstaddr,srcport,dstport,protocol,packets,bytes,start,end,action,tcp_flags,pkt_srcaddr,pkt_dstaddr,region,flow_direction,traffic_path,interface_id,log_status
31.57.154.190,172.31.4.224,29515,22,6,1,52,1767794139,1767794166,ACCEPT,2,31.57.154.190,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.154.242,22,53388,6,2,104,1767794139,1767794166,ACCEPT,18,172.31.4.224,31.57.154.242,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
178.208.187.83,172.31.4.224,1710,22,6,1,52,1767794139,1767794166,ACCEPT,2,178.208.187.83,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.164,22,2267,6,6,312,1767794139,1767794166,ACCEPT,18,172.31.4.224,141.11.109.164,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.248,22,26850,6,6,312,1767794139,1767794166,ACCEPT,18,172.31.4.224,31.57.187.248,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
193.164.4.89,172.31.4.224,48443,22,6,1,52,1767794139,1767794166,ACCEPT,2,193.164.4.89,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
94.154.32.97,172.31.4.224,35585,22,6,1,52,1767794139,1767794166,ACCEPT,2,94.154.32.97,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.154.190,22,29515,6,5,260,1767794139,1767794166,ACCEPT,18,172.31.4.224,31.57.154.190,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.56.47.2,22,45091,6,6,312,1767794139,1767794166,ACCEPT,18,172.31.4.224,31.56.47.2,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.56.47.2,172.31.4.224,45091,22,6,1,52,1767794139,1767794166,ACCEPT,2,31.56.47.2,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
5.187.35.158,172.31.4.224,45207,88,6,1,40,1767794139,1767794166,REJECT,2,5.187.35.158,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
13.214.173.166,172.31.4.224,0,0,1,1,28,1767794139,1767794166,REJECT,0,13.214.173.166,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.32.97,22,35585,6,4,208,1767794139,1767794166,ACCEPT,18,172.31.4.224,94.154.32.97,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
44.222.81.115,172.31.4.224,34709,111,6,1,40,1767794139,1767794166,REJECT,2,44.222.81.115,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.36,22,38431,6,1,52,1767794139,1767794166,ACCEPT,18,172.31.4.224,31.57.187.36,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.87.173.78,172.31.4.224,45734,22,6,1,52,1767794139,1767794166,ACCEPT,2,45.87.173.78,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
93.177.102.240,172.31.4.224,15048,22,6,1,52,1767794139,1767794166,ACCEPT,2,93.177.102.240,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,178.208.187.83,22,1710,6,5,260,1767794139,1767794166,ACCEPT,18,172.31.4.224,178.208.187.83,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.154.77,22,23813,6,1,52,1767794139,1767794166,ACCEPT,18,172.31.4.224,31.57.154.77,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
178.208.187.4,172.31.4.224,48094,22,6,1,52,1767794139,1767794166,ACCEPT,2,178.208.187.4,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.244,22,35500,6,6,312,1767794139,1767794166,ACCEPT,18,172.31.4.224,141.11.109.244,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,89.47.113.8,22,39320,6,2,104,1767794139,1767794166,ACCEPT,18,172.31.4.224,89.47.113.8,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.4.89,22,48443,6,2,104,1767794139,1767794166,ACCEPT,18,172.31.4.224,193.164.4.89,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,45.87.173.78,22,45734,6,6,312,1767794139,1767794166,ACCEPT,18,172.31.4.224,45.87.173.78,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
141.11.109.164,172.31.4.224,2267,22,6,1,52,1767794139,1767794166,ACCEPT,2,141.11.109.164,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.243,22,19811,6,4,208,1767794139,1767794166,ACCEPT,18,172.31.4.224,31.57.187.243,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.33.79,172.31.4.224,29819,22,6,1,52,1767794139,1767794166,ACCEPT,2,31.57.33.79,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.57.187.248,172.31.4.224,26850,22,6,1,52,1767794139,1767794166,ACCEPT,2,31.57.187.248,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.33.79,22,29819,6,2,104,1767794139,1767794166,ACCEPT,18,172.31.4.224,31.57.33.79,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.187.243,172.31.4.224,19811,22,6,1,52,1767794139,1767794166,ACCEPT,2,31.57.187.243,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
141.11.109.244,172.31.4.224,35500,22,6,1,52,1767794139,1767794166,ACCEPT,2,141.11.109.244,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,185.169.180.116,22,34712,6,2,104,1767794139,1767794166,ACCEPT,18,172.31.4.224,185.169.180.116,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,93.177.102.240,22,15048,6,1,52,1767794139,1767794166,ACCEPT,18,172.31.4.224,93.177.102.240,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
89.47.113.69,172.31.4.224,53730,22,6,1,52,1767794139,1767794166,ACCEPT,2,89.47.113.69,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
23.106.54.151,172.31.4.224,50785,5701,6,1,52,1767794139,1767794166,REJECT,2,23.106.54.151,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
178.208.187.233,172.31.4.224,64575,22,6,1,52,1767794166,1767794196,ACCEPT,2,178.208.187.233,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.9,22,9847,6,2,104,1767794166,1767794196,ACCEPT,18,172.31.4.224,141.11.109.9,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.58.91.16,172.31.4.224,62299,22,6,1,52,1767794166,1767794196,ACCEPT,2,31.58.91.16,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.33.58,22,46777,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.57.33.58,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,194.105.5.160,22,9078,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,194.105.5.160,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.42.127.89,22,17024,6,2,104,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.42.127.89,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
15.207.248.194,172.31.4.224,123,34011,17,1,76,1767794166,1767794196,ACCEPT,0,15.207.248.194,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.155.124.252,22,32581,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,45.155.124.252,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.155.124.252,172.31.4.224,32581,22,6,1,52,1767794166,1767794196,ACCEPT,2,45.155.124.252,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.33.175,22,10706,6,3,156,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.57.33.175,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
94.154.34.38,172.31.4.224,30619,22,6,1,52,1767794166,1767794196,ACCEPT,2,94.154.34.38,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.58.91.16,22,62299,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.58.91.16,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.42.127.37,172.31.4.224,59581,22,6,1,52,1767794166,1767794196,ACCEPT,2,31.42.127.37,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.57.187.172,172.31.4.224,36160,22,6,1,52,1767794166,1767794196,ACCEPT,2,31.57.187.172,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
45.133.36.253,172.31.4.224,59189,22,6,1,52,1767794166,1767794196,ACCEPT,2,45.133.36.253,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.155.124.208,22,36673,6,1,52,1767794166,1767794196,ACCEPT,18,172.31.4.224,45.155.124.208,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.46.118,22,47421,6,3,156,1767794166,1767794196,ACCEPT,18,172.31.4.224,94.154.46.118,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.155.124.111,172.31.4.224,46117,22,6,1,52,1767794166,1767794196,ACCEPT,2,45.155.124.111,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,15.207.248.194,34011,123,17,1,76,1767794166,1767794196,ACCEPT,0,172.31.4.224,15.207.248.194,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.156.197,22,38443,6,4,208,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.57.156.197,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.38,22,30619,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,94.154.34.38,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.58.91.54,172.31.4.224,7134,22,6,1,52,1767794166,1767794196,ACCEPT,2,31.58.91.54,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
3.136.160.79,172.31.4.224,41440,10443,6,1,52,1767794166,1767794196,REJECT,2,3.136.160.79,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.33.128,22,41158,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.57.33.128,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.42.127.158,172.31.4.224,59541,22,6,1,52,1767794166,1767794196,ACCEPT,2,31.42.127.158,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.77.122,22,13733,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.57.77.122,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.4.155,22,24849,6,5,260,1767794166,1767794196,ACCEPT,18,172.31.4.224,193.164.4.155,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.42.127.37,22,59581,6,5,260,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.42.127.37,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.58.91.14,22,34985,6,4,208,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.58.91.14,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
141.11.109.9,172.31.4.224,9847,22,6,2,92,1767794166,1767794196,ACCEPT,6,141.11.109.9,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,179.61.147.106,22,16259,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,179.61.147.106,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.156.64,22,11541,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.57.156.64,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.172,22,36160,6,5,260,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.57.187.172,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,45.133.36.215,22,11693,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,45.133.36.215,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.187.55,172.31.4.224,55281,22,6,2,92,1767794166,1767794196,ACCEPT,6,31.57.187.55,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
141.11.109.173,172.31.4.224,64715,22,6,1,52,1767794166,1767794196,ACCEPT,2,141.11.109.173,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.94.169.219,22,25876,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,45.94.169.219,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.42.127.66,22,12830,6,4,208,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.42.127.66,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.133.36.215,172.31.4.224,11693,22,6,1,52,1767794166,1767794196,ACCEPT,2,45.133.36.215,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
95.214.55.246,172.31.4.224,44176,3002,6,1,40,1767794166,1767794196,REJECT,2,95.214.55.246,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
193.164.4.155,172.31.4.224,24849,22,6,1,52,1767794166,1767794196,ACCEPT,2,193.164.4.155,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.58.91.77,22,46557,6,1,52,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.58.91.77,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.55,22,55281,6,1,52,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.57.187.55,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.58.91.14,172.31.4.224,34985,22,6,1,52,1767794166,1767794196,ACCEPT,2,31.58.91.14,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.6.71,22,18397,6,5,260,1767794166,1767794196,ACCEPT,18,172.31.4.224,193.164.6.71,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
179.61.147.106,172.31.4.224,16259,22,6,1,52,1767794166,1767794196,ACCEPT,2,179.61.147.106,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
194.180.49.109,172.31.4.224,45163,14511,6,1,40,1767794166,1767794196,REJECT,2,194.180.49.109,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.173,22,64715,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,141.11.109.173,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.179,22,44863,6,4,208,1767794166,1767794196,ACCEPT,18,172.31.4.224,141.11.109.179,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.7.168,22,14051,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,193.164.7.168,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
141.11.109.179,172.31.4.224,44863,22,6,1,52,1767794166,1767794196,ACCEPT,2,141.11.109.179,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
94.154.46.118,172.31.4.224,47421,22,6,1,52,1767794166,1767794196,ACCEPT,2,94.154.46.118,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
194.105.5.160,172.31.4.224,9078,22,6,1,52,1767794166,1767794196,ACCEPT,2,194.105.5.160,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,178.208.187.247,22,42346,6,1,52,1767794166,1767794196,ACCEPT,18,172.31.4.224,178.208.187.247,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
141.11.109.50,172.31.4.224,58397,22,6,1,52,1767794166,1767794196,ACCEPT,2,141.11.109.50,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,178.208.187.233,22,64575,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,178.208.187.233,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.94.169.219,172.31.4.224,25876,22,6,1,52,1767794166,1767794196,ACCEPT,2,45.94.169.219,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,185.169.180.52,22,5903,6,3,156,1767794166,1767794196,ACCEPT,18,172.31.4.224,185.169.180.52,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.42.127.221,22,54627,6,4,208,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.42.127.221,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.42.127.66,172.31.4.224,12830,22,6,1,52,1767794166,1767794196,ACCEPT,2,31.42.127.66,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.87.173.213,22,31266,6,1,52,1767794166,1767794196,ACCEPT,18,172.31.4.224,45.87.173.213,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,178.208.187.248,22,29861,6,1,52,1767794166,1767794196,ACCEPT,18,172.31.4.224,178.208.187.248,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.77.122,172.31.4.224,13733,22,6,1,52,1767794166,1767794196,ACCEPT,2,31.57.77.122,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.155.124.111,22,46117,6,4,208,1767794166,1767794196,ACCEPT,18,172.31.4.224,45.155.124.111,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,45.133.36.253,22,59189,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,45.133.36.253,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
54.234.80.128,172.31.4.224,59156,7687,6,1,40,1767794166,1767794196,REJECT,2,54.234.80.128,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.42.127.158,22,59541,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.42.127.158,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.33.58,172.31.4.224,46777,22,6,1,52,1767794166,1767794196,ACCEPT,2,31.57.33.58,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
193.164.6.71,172.31.4.224,18397,22,6,1,52,1767794166,1767794196,ACCEPT,2,193.164.6.71,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.57.156.64,172.31.4.224,11541,22,6,1,52,1767794166,1767794196,ACCEPT,2,31.57.156.64,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.7.151,22,14249,6,2,104,1767794166,1767794196,ACCEPT,18,172.31.4.224,193.164.7.151,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.58.91.54,22,7134,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,31.58.91.54,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.50,22,58397,6,6,312,1767794166,1767794196,ACCEPT,18,172.31.4.224,141.11.109.50,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.33.175,172.31.4.224,10706,22,6,1,52,1767794166,1767794196,ACCEPT,2,31.57.33.175,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
193.164.7.168,172.31.4.224,14051,22,6,1,52,1767794166,1767794196,ACCEPT,2,193.164.7.168,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.57.33.128,172.31.4.224,41158,22,6,1,52,1767794166,1767794196,ACCEPT,2,31.57.33.128,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.159,22,641,6,3,156,1767794166,1767794196,ACCEPT,18,172.31.4.224,141.11.109.159,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.42.127.89,172.31.4.224,17024,22,6,1,52,1767794166,1767794196,ACCEPT,2,31.42.127.89,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.42.127.48,172.31.4.224,43706,22,6,1,52,1767794196,1767794226,ACCEPT,2,31.42.127.48,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.14.32.5,172.31.4.224,35633,1007,6,1,52,1767794196,1767794226,REJECT,2,31.14.32.5,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
178.208.187.6,172.31.4.224,23702,22,6,2,92,1767794196,1767794226,ACCEPT,6,178.208.187.6,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.33.79,22,29819,6,4,208,1767794196,1767794226,ACCEPT,18,172.31.4.224,31.57.33.79,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
89.47.113.197,172.31.4.224,4506,22,6,1,52,1767794196,1767794226,ACCEPT,2,89.47.113.197,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
141.11.109.242,172.31.4.224,22506,22,6,1,52,1767794196,1767794226,ACCEPT,2,141.11.109.242,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,89.47.113.247,22,35447,6,1,52,1767794196,1767794226,ACCEPT,18,172.31.4.224,89.47.113.247,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,87.248.157.89,22,11520,6,4,208,1767794196,1767794226,ACCEPT,18,172.31.4.224,87.248.157.89,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
94.154.46.212,172.31.4.224,23948,22,6,1,52,1767794196,1767794226,ACCEPT,2,94.154.46.212,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
45.94.169.51,172.31.4.224,55966,22,6,1,52,1767794196,1767794226,ACCEPT,2,45.94.169.51,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,82.153.241.235,22,14807,6,6,312,1767794196,1767794226,ACCEPT,18,172.31.4.224,82.153.241.235,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
89.47.113.150,172.31.4.224,57583,22,6,2,104,1767794196,1767794226,ACCEPT,2,89.47.113.150,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
79.124.62.122,172.31.4.224,56634,52710,6,1,40,1767794196,1767794226,REJECT,2,79.124.62.122,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.32.190,22,39378,6,6,312,1767794196,1767794226,ACCEPT,18,172.31.4.224,94.154.32.190,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.32.97,22,35585,6,2,104,1767794196,1767794226,ACCEPT,18,172.31.4.224,94.154.32.97,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.155.124.199,172.31.4.224,44041,22,6,1,52,1767794196,1767794226,ACCEPT,2,45.155.124.199,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.32.55,22,59562,6,3,156,1767794196,1767794226,ACCEPT,18,172.31.4.224,94.154.32.55,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,178.208.187.214,22,42858,6,6,312,1767794196,1767794226,ACCEPT,18,172.31.4.224,178.208.187.214,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
193.164.7.129,172.31.4.224,20682,22,6,1,52,1767794196,1767794226,ACCEPT,2,193.164.7.129,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.102,22,59060,6,6,312,1767794196,1767794226,ACCEPT,18,172.31.4.224,31.57.187.102,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,45.155.19.211,22,25110,6,1,52,1767794196,1767794226,ACCEPT,18,172.31.4.224,45.155.19.211,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,178.208.187.83,22,1710,6,1,52,1767794196,1767794226,ACCEPT,18,172.31.4.224,178.208.187.83,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.42.127.48,22,43706,6,6,312,1767794196,1767794226,ACCEPT,18,172.31.4.224,31.42.127.48,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
176.65.149.31,172.31.4.224,55927,511,6,1,40,1767794196,1767794226,REJECT,2,176.65.149.31,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,82.153.241.47,22,24262,6,5,260,1767794196,1767794226,ACCEPT,18,172.31.4.224,82.153.241.47,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
193.164.6.16,172.31.4.224,56512,22,6,1,52,1767794196,1767794226,ACCEPT,2,193.164.6.16,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.57.77.111,172.31.4.224,49625,22,6,1,52,1767794196,1767794226,ACCEPT,2,31.57.77.111,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.87.173.177,22,28269,6,4,208,1767794196,1767794226,ACCEPT,18,172.31.4.224,45.87.173.177,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.187.102,172.31.4.224,59060,22,6,1,52,1767794196,1767794226,ACCEPT,2,31.57.187.102,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.56.47.2,22,23092,6,1,52,1767794196,1767794226,ACCEPT,18,172.31.4.224,31.56.47.2,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
82.153.241.47,172.31.4.224,24262,22,6,1,52,1767794196,1767794226,ACCEPT,2,82.153.241.47,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,87.248.157.137,22,19179,6,5,260,1767794196,1767794226,ACCEPT,18,172.31.4.224,87.248.157.137,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,89.47.113.69,22,53730,6,2,104,1767794196,1767794226,ACCEPT,18,172.31.4.224,89.47.113.69,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
94.154.34.134,172.31.4.224,27391,22,6,1,52,1767794196,1767794226,ACCEPT,2,94.154.34.134,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
201.220.139.179,172.31.4.224,31704,23,6,2,120,1767794196,1767794226,REJECT,2,201.220.139.179,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
45.155.19.211,172.31.4.224,25110,22,6,1,52,1767794196,1767794226,ACCEPT,2,45.155.19.211,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
94.154.32.190,172.31.4.224,39378,22,6,1,52,1767794196,1767794226,ACCEPT,2,94.154.32.190,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
178.208.187.214,172.31.4.224,42858,22,6,1,52,1767794196,1767794226,ACCEPT,2,178.208.187.214,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.57.156.47,172.31.4.224,63106,22,6,1,52,1767794196,1767794226,ACCEPT,2,31.57.156.47,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
